Error,d,Clase
0.0,16,"KNN, k = 1 - Train paralelo"
0.2279,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.2017,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.20509999999999995,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.19230000000000003,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.20940000000000003,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.22460000000000002,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.22750000000000004,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.18400000000000005,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.21440000000000003,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.18200000000000005,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.20899999999999996,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.23260000000000003,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.23570000000000002,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.22750000000000004,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.2077,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.2147,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.2067,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.21140000000000003,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.20089999999999997,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.21430000000000005,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.22450000000000003,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.2046,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.1846,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.20879999999999999,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.19520000000000004,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.22409999999999997,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.2247,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.20089999999999997,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.23929999999999996,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.20640000000000003,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.21819999999999995,16,"KNN, k = 1 - Test paralelo"
0.0,16,"KNN, k = 1 - Train diagonal"
0.22009999999999996,16,"KNN, k = 1 - Test diagonal"
0.0,16,"KNN, k = 1 - Train paralelo"
0.2389,16,"KNN, k = 1 - Test paralelo"
0.09599999999999997,16,"KNN, k = 3 - Train diagonal"
0.16759999999999997,16,"KNN, k = 3 - Test diagonal"
0.08399999999999996,16,"KNN, k = 3 - Train paralelo"
0.16859999999999997,16,"KNN, k = 3 - Test paralelo"
0.07199999999999995,16,"KNN, k = 3 - Train diagonal"
0.17410000000000003,16,"KNN, k = 3 - Test diagonal"
0.09199999999999997,16,"KNN, k = 3 - Train paralelo"
0.1614,16,"KNN, k = 3 - Test paralelo"
0.09199999999999997,16,"KNN, k = 3 - Train diagonal"
0.15790000000000004,16,"KNN, k = 3 - Test diagonal"
0.09599999999999997,16,"KNN, k = 3 - Train paralelo"
0.18100000000000005,16,"KNN, k = 3 - Test paralelo"
0.08399999999999996,16,"KNN, k = 3 - Train diagonal"
0.16620000000000001,16,"KNN, k = 3 - Test diagonal"
0.08399999999999996,16,"KNN, k = 3 - Train paralelo"
0.19289999999999996,16,"KNN, k = 3 - Test paralelo"
0.09599999999999997,16,"KNN, k = 3 - Train diagonal"
0.1693,16,"KNN, k = 3 - Test diagonal"
0.07999999999999996,16,"KNN, k = 3 - Train paralelo"
0.16210000000000002,16,"KNN, k = 3 - Test paralelo"
0.09199999999999997,16,"KNN, k = 3 - Train diagonal"
0.15769999999999995,16,"KNN, k = 3 - Test diagonal"
0.07199999999999995,16,"KNN, k = 3 - Train paralelo"
0.17049999999999998,16,"KNN, k = 3 - Test paralelo"
0.09999999999999998,16,"KNN, k = 3 - Train diagonal"
0.15790000000000004,16,"KNN, k = 3 - Test diagonal"
0.07599999999999996,16,"KNN, k = 3 - Train paralelo"
0.15390000000000004,16,"KNN, k = 3 - Test paralelo"
0.07999999999999996,16,"KNN, k = 3 - Train diagonal"
0.1663,16,"KNN, k = 3 - Test diagonal"
0.06399999999999995,16,"KNN, k = 3 - Train paralelo"
0.1652,16,"KNN, k = 3 - Test paralelo"
0.07199999999999995,16,"KNN, k = 3 - Train diagonal"
0.16200000000000003,16,"KNN, k = 3 - Test diagonal"
0.07599999999999996,16,"KNN, k = 3 - Train paralelo"
0.16800000000000004,16,"KNN, k = 3 - Test paralelo"
0.07199999999999995,16,"KNN, k = 3 - Train diagonal"
0.18030000000000002,16,"KNN, k = 3 - Test diagonal"
0.07199999999999995,16,"KNN, k = 3 - Train paralelo"
0.16010000000000002,16,"KNN, k = 3 - Test paralelo"
0.11599999999999999,16,"KNN, k = 3 - Train diagonal"
0.17579999999999996,16,"KNN, k = 3 - Test diagonal"
0.08399999999999996,16,"KNN, k = 3 - Train paralelo"
0.16349999999999998,16,"KNN, k = 3 - Test paralelo"
0.08399999999999996,16,"KNN, k = 3 - Train diagonal"
0.19130000000000003,16,"KNN, k = 3 - Test diagonal"
0.10799999999999998,16,"KNN, k = 3 - Train paralelo"
0.20709999999999995,16,"KNN, k = 3 - Test paralelo"
0.06799999999999995,16,"KNN, k = 3 - Train diagonal"
0.15200000000000002,16,"KNN, k = 3 - Test diagonal"
0.07199999999999995,16,"KNN, k = 3 - Train paralelo"
0.15900000000000003,16,"KNN, k = 3 - Test paralelo"
0.09999999999999998,16,"KNN, k = 3 - Train diagonal"
0.17579999999999996,16,"KNN, k = 3 - Test diagonal"
0.07599999999999996,16,"KNN, k = 3 - Train paralelo"
0.18500000000000005,16,"KNN, k = 3 - Test paralelo"
0.05600000000000005,16,"KNN, k = 3 - Train diagonal"
0.15439999999999998,16,"KNN, k = 3 - Test diagonal"
0.08799999999999997,16,"KNN, k = 3 - Train paralelo"
0.18120000000000003,16,"KNN, k = 3 - Test paralelo"
0.07199999999999995,16,"KNN, k = 3 - Train diagonal"
0.15290000000000004,16,"KNN, k = 3 - Test diagonal"
0.08799999999999997,16,"KNN, k = 3 - Train paralelo"
0.17300000000000004,16,"KNN, k = 3 - Test paralelo"
0.07999999999999996,16,"KNN, k = 3 - Train diagonal"
0.16049999999999998,16,"KNN, k = 3 - Test diagonal"
0.11199999999999999,16,"KNN, k = 3 - Train paralelo"
0.19469999999999998,16,"KNN, k = 3 - Test paralelo"
0.08399999999999996,16,"KNN, k = 3 - Train diagonal"
0.17090000000000005,16,"KNN, k = 3 - Test diagonal"
0.124,16,"KNN, k = 3 - Train paralelo"
0.16690000000000005,16,"KNN, k = 3 - Test paralelo"
0.07599999999999996,16,"KNN, k = 3 - Train diagonal"
0.15869999999999995,16,"KNN, k = 3 - Test diagonal"
0.04800000000000004,16,"KNN, k = 3 - Train paralelo"
0.16279999999999994,16,"KNN, k = 3 - Test paralelo"
0.128,16,"KNN, k = 3 - Train diagonal"
0.17379999999999995,16,"KNN, k = 3 - Test diagonal"
0.06399999999999995,16,"KNN, k = 3 - Train paralelo"
0.17190000000000005,16,"KNN, k = 3 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.26580000000000004,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.24019999999999997,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.25429999999999997,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.25670000000000004,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.26370000000000005,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.23860000000000003,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.25160000000000005,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.23850000000000005,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.26170000000000004,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.23829999999999996,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.2559,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.26170000000000004,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.25239999999999996,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.2349,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.23170000000000002,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.25770000000000004,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.26549999999999996,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.24009999999999998,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.24770000000000003,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.27,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.2277,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.257,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.256,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.2502,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.27259999999999995,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.2519,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.27180000000000004,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.239,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.26180000000000003,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.268,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.27390000000000003,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.2339,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.2449,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.28090000000000004,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.245,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.24960000000000004,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.24439999999999995,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.24519999999999997,32,"KNN, k = 1 - Test paralelo"
0.0,32,"KNN, k = 1 - Train diagonal"
0.25949999999999995,32,"KNN, k = 1 - Test diagonal"
0.0,32,"KNN, k = 1 - Train paralelo"
0.2693,32,"KNN, k = 1 - Test paralelo"
0.09999999999999998,32,"KNN, k = 3 - Train diagonal"
0.19799999999999995,32,"KNN, k = 3 - Test diagonal"
0.11599999999999999,32,"KNN, k = 3 - Train paralelo"
0.22140000000000004,32,"KNN, k = 3 - Test paralelo"
0.09999999999999998,32,"KNN, k = 3 - Train diagonal"
0.19089999999999996,32,"KNN, k = 3 - Test diagonal"
0.08799999999999997,32,"KNN, k = 3 - Train paralelo"
0.23250000000000004,32,"KNN, k = 3 - Test paralelo"
0.10399999999999998,32,"KNN, k = 3 - Train diagonal"
0.1856,32,"KNN, k = 3 - Test diagonal"
0.09999999999999998,32,"KNN, k = 3 - Train paralelo"
0.20040000000000002,32,"KNN, k = 3 - Test paralelo"
0.09599999999999997,32,"KNN, k = 3 - Train diagonal"
0.2339,32,"KNN, k = 3 - Test diagonal"
0.11599999999999999,32,"KNN, k = 3 - Train paralelo"
0.21150000000000002,32,"KNN, k = 3 - Test paralelo"
0.11199999999999999,32,"KNN, k = 3 - Train diagonal"
0.22350000000000003,32,"KNN, k = 3 - Test diagonal"
0.11199999999999999,32,"KNN, k = 3 - Train paralelo"
0.2087,32,"KNN, k = 3 - Test paralelo"
0.09199999999999997,32,"KNN, k = 3 - Train diagonal"
0.20689999999999997,32,"KNN, k = 3 - Test diagonal"
0.132,32,"KNN, k = 3 - Train paralelo"
0.22419999999999995,32,"KNN, k = 3 - Test paralelo"
0.14800000000000002,32,"KNN, k = 3 - Train diagonal"
0.23939999999999995,32,"KNN, k = 3 - Test diagonal"
0.09999999999999998,32,"KNN, k = 3 - Train paralelo"
0.19399999999999995,32,"KNN, k = 3 - Test paralelo"
0.07999999999999996,32,"KNN, k = 3 - Train diagonal"
0.20940000000000003,32,"KNN, k = 3 - Test diagonal"
0.08399999999999996,32,"KNN, k = 3 - Train paralelo"
0.20830000000000004,32,"KNN, k = 3 - Test paralelo"
0.11599999999999999,32,"KNN, k = 3 - Train diagonal"
0.23009999999999997,32,"KNN, k = 3 - Test diagonal"
0.124,32,"KNN, k = 3 - Train paralelo"
0.2146,32,"KNN, k = 3 - Test paralelo"
0.08399999999999996,32,"KNN, k = 3 - Train diagonal"
0.2502,32,"KNN, k = 3 - Test diagonal"
0.14,32,"KNN, k = 3 - Train paralelo"
0.1995,32,"KNN, k = 3 - Test paralelo"
0.10799999999999998,32,"KNN, k = 3 - Train diagonal"
0.21450000000000002,32,"KNN, k = 3 - Test diagonal"
0.06000000000000005,32,"KNN, k = 3 - Train paralelo"
0.2017,32,"KNN, k = 3 - Test paralelo"
0.07599999999999996,32,"KNN, k = 3 - Train diagonal"
0.19830000000000003,32,"KNN, k = 3 - Test diagonal"
0.10399999999999998,32,"KNN, k = 3 - Train paralelo"
0.2178,32,"KNN, k = 3 - Test paralelo"
0.07599999999999996,32,"KNN, k = 3 - Train diagonal"
0.21689999999999998,32,"KNN, k = 3 - Test diagonal"
0.07199999999999995,32,"KNN, k = 3 - Train paralelo"
0.22609999999999997,32,"KNN, k = 3 - Test paralelo"
0.11199999999999999,32,"KNN, k = 3 - Train diagonal"
0.2076,32,"KNN, k = 3 - Test diagonal"
0.09599999999999997,32,"KNN, k = 3 - Train paralelo"
0.20009999999999994,32,"KNN, k = 3 - Test paralelo"
0.14400000000000002,32,"KNN, k = 3 - Train diagonal"
0.23150000000000004,32,"KNN, k = 3 - Test diagonal"
0.10799999999999998,32,"KNN, k = 3 - Train paralelo"
0.2066,32,"KNN, k = 3 - Test paralelo"
0.09199999999999997,32,"KNN, k = 3 - Train diagonal"
0.21789999999999998,32,"KNN, k = 3 - Test diagonal"
0.09199999999999997,32,"KNN, k = 3 - Train paralelo"
0.19740000000000002,32,"KNN, k = 3 - Test paralelo"
0.09199999999999997,32,"KNN, k = 3 - Train diagonal"
0.2056,32,"KNN, k = 3 - Test diagonal"
0.09999999999999998,32,"KNN, k = 3 - Train paralelo"
0.20779999999999998,32,"KNN, k = 3 - Test paralelo"
0.11199999999999999,32,"KNN, k = 3 - Train diagonal"
0.24160000000000004,32,"KNN, k = 3 - Test diagonal"
0.06000000000000005,32,"KNN, k = 3 - Train paralelo"
0.19820000000000004,32,"KNN, k = 3 - Test paralelo"
0.09599999999999997,32,"KNN, k = 3 - Train diagonal"
0.21020000000000005,32,"KNN, k = 3 - Test diagonal"
0.09199999999999997,32,"KNN, k = 3 - Train paralelo"
0.1977,32,"KNN, k = 3 - Test paralelo"
0.12,32,"KNN, k = 3 - Train diagonal"
0.1975,32,"KNN, k = 3 - Test diagonal"
0.09999999999999998,32,"KNN, k = 3 - Train paralelo"
0.19989999999999997,32,"KNN, k = 3 - Test paralelo"
